customer_id,customer_name,country,segment
C03244,Customer 03244,Spain,Industrial
C03245,Customer 03245,Italy,Wholesale
C03246,Customer 03246,Italy,Retail
C03247,Customer 03247,Italy,Retail
C03248,Customer 03248,Brazil,Industrial
C03249,Customer 03249,Brazil,Industrial
C03250,Customer 03250,France,Industrial
C03251,Customer 03251,France,Retail
C03252,Customer 03252,Italy,Retail
C03253,Customer 03253,Brazil,Wholesale
C03254,Customer 03254,France,Wholesale
C03255,Customer 03255,Germany,Retail
C03256,Customer 03256,Germany,Wholesale
C03257,Customer 03257,Germany,Retail
C03258,Customer 03258,Germany,Retail
C03259,Customer 03259,Spain,Retail
C03260,Customer 03260,France,Retail
C03261,Customer 03261,France,Retail
C03262,Customer 03262,France,Industrial
C03263,Customer 03263,Italy,Wholesale
C03264,Customer 03264,Netherlands,Industrial
C03265,Customer 03265,Spain,Retail
C03266,Customer 03266,Spain,Retail
C03267,Customer 03267,Italy,Retail
C03268,Customer 03268,Italy,Wholesale
C03269,Customer 03269,Brazil,Retail
C03270,Customer 03270,Netherlands,Wholesale
C03271,Customer 03271,Brazil,Wholesale
C03272,Customer 03272,France,Industrial
C03273,Customer 03273,Spain,Retail
C03274,Customer 03274,France,Retail
C03275,Customer 03275,Germany,Retail
C03276,Customer 03276,Netherlands,Retail
C03277,Customer 03277,Brazil,Wholesale
C03278,Customer 03278,Germany,Retail
C03279,Customer 03279,Netherlands,Wholesale
C03280,Customer 03280,Italy,Retail
C03281,Customer 03281,Brazil,Industrial
C03282,Customer 03282,Italy,Industrial
C03283,Customer 03283,Netherlands,Retail
C03284,Customer 03284,Brazil,Industrial
C03285,Customer 03285,France,Retail
C03286,Customer 03286,France,Wholesale
C03287,Customer 03287,Brazil,Industrial
C03288,Customer 03288,Germany,Wholesale
C03289,Customer 03289,Germany,Wholesale
C03290,Customer 03290,Germany,Retail
C03291,Customer 03291,France,Wholesale
C03292,Customer 03292,France,Wholesale
C03293,Customer 03293,Germany,Retail
C03294,Customer 03294,Germany,Retail
C03295,Customer 03295,Germany,Wholesale
C03296,Customer 03296,Italy,Wholesale
C03297,Customer 03297,Germany,Retail
C03298,Customer 03298,Netherlands,Industrial
C03299,Customer 03299,Spain,Wholesale
C03300,Customer 03300,Italy,Retail
C03301,Customer 03301,Spain,Retail
C03302,Customer 03302,Germany,Wholesale
C03303,Customer 03303,Spain,Wholesale
C03304,Customer 03304,Germany,Wholesale
C03305,Customer 03305,Brazil,Retail
C03306,Customer 03306,Germany,Wholesale
C03307,Customer 03307,Germany,Wholesale
C03308,Customer 03308,Brazil,Wholesale
C03309,Customer 03309,Brazil,Retail
C03310,Customer 03310,Netherlands,Wholesale
C03311,Customer 03311,Spain,Retail
C03312,Customer 03312,France,Retail
C03313,Customer 03313,Netherlands,Wholesale
C03314,Customer 03314,Germany,Wholesale
C03315,Customer 03315,France,Retail
C03316,Customer 03316,Netherlands,Wholesale
C03317,Customer 03317,Spain,Retail
C03318,Customer 03318,France,Retail
C03319,Customer 03319,Germany,Retail
C03320,Customer 03320,Brazil,Retail
C03321,Customer 03321,Brazil,Wholesale
C03322,Customer 03322,Brazil,Wholesale
C03323,Customer 03323,Italy,Wholesale
C03324,Customer 03324,Spain,Retail
C03325,Customer 03325,France,Retail
C03326,Customer 03326,Italy,Retail
C03327,Customer 03327,Brazil,Wholesale
C03328,Customer 03328,Germany,Retail
C03329,Customer 03329,France,Retail
C03330,Customer 03330,Netherlands,Wholesale
C03331,Customer 03331,Spain,Wholesale
C03332,Customer 03332,Netherlands,Retail
C03333,Customer 03333,Germany,Retail
C03334,Customer 03334,Netherlands,Wholesale
C03335,Customer 03335,Brazil,Retail
C03336,Customer 03336,Germany,Retail
C03337,Customer 03337,Spain,Industrial
C03338,Customer 03338,Brazil,Retail
C03339,Customer 03339,Netherlands,Retail
C03340,Customer 03340,Netherlands,Retail
C03341,Customer 03341,Spain,Retail
C03342,Customer 03342,Germany,Retail
C03343,Customer 03343,Brazil,Retail
C03344,Customer 03344,Spain,Wholesale
C03345,Customer 03345,Spain,Retail
C03346,Customer 03346,Italy,Industrial
C03347,Customer 03347,Spain,Industrial
C03348,Customer 03348,Brazil,Retail
C03349,Customer 03349,Brazil,Retail
C03350,Customer 03350,Italy,Wholesale
C03351,Customer 03351,Brazil,Industrial
C03352,Customer 03352,Netherlands,Industrial
C03353,Customer 03353,Brazil,Retail
C03354,Customer 03354,Italy,Retail
C03355,Customer 03355,Netherlands,Retail
C03356,Customer 03356,France,Wholesale
C03357,Customer 03357,Brazil,Wholesale
C03358,Customer 03358,Netherlands,Retail
C03359,Customer 03359,Germany,Wholesale
C03360,Customer 03360,Spain,Retail
C03361,Customer 03361,Netherlands,Wholesale
C03362,Customer 03362,Italy,Retail
C03363,Customer 03363,Brazil,Wholesale
C03364,Customer 03364,Italy,Wholesale
C03365,Customer 03365,Brazil,Wholesale
C03366,Customer 03366,Italy,Retail
C03367,Customer 03367,Spain,Wholesale
C03368,Customer 03368,Germany,Wholesale
C03369,Customer 03369,France,Retail
C03370,Customer 03370,Brazil,Retail
C03371,Customer 03371,Netherlands,Wholesale
C03372,Customer 03372,Germany,Retail
C03373,Customer 03373,Germany,Retail
C03374,Customer 03374,Spain,Retail
C03375,Customer 03375,Italy,Retail
C03376,Customer 03376,Spain,Retail
C03377,Customer 03377,Spain,Wholesale
C03378,Customer 03378,Spain,Retail
C03379,Customer 03379,Netherlands,Wholesale
C03380,Customer 03380,France,Retail
C03381,Customer 03381,Italy,Retail
C03382,Customer 03382,Italy,Retail
C03383,Customer 03383,Netherlands,Wholesale
C03384,Customer 03384,Netherlands,Industrial
C03385,Customer 03385,Italy,Retail
C03386,Customer 03386,Germany,Retail
C03387,Customer 03387,Italy,Retail
C03388,Customer 03388,Italy,Retail
C03389,Customer 03389,Germany,Wholesale
C03390,Customer 03390,Italy,Retail
C03391,Customer 03391,Germany,Industrial
C03392,Customer 03392,Spain,Wholesale
C03393,Customer 03393,Italy,Retail
C03394,Customer 03394,Germany,Wholesale
C03395,Customer 03395,France,Retail
C03396,Customer 03396,Italy,Wholesale
C03397,Customer 03397,France,Retail
C03398,Customer 03398,Netherlands,Wholesale
C03399,Customer 03399,Brazil,Retail
C03400,Customer 03400,Italy,Retail
C03401,Customer 03401,Italy,Wholesale
C03402,Customer 03402,Netherlands,Retail
C03403,Customer 03403,Brazil,Retail
C03404,Customer 03404,Netherlands,Wholesale
C03405,Customer 03405,France,Retail
C03406,Customer 03406,France,Industrial
C03407,Customer 03407,France,Wholesale
C03408,Customer 03408,Spain,Wholesale
C03409,Customer 03409,Spain,Retail
C03410,Customer 03410,France,Retail
C03411,Customer 03411,Brazil,Industrial
C03412,Customer 03412,Netherlands,Retail
C03413,Customer 03413,Germany,Retail
C03414,Customer 03414,Brazil,Retail
C03415,Customer 03415,Spain,Retail
C03416,Customer 03416,France,Wholesale
C03417,Customer 03417,Spain,Wholesale
C03418,Customer 03418,Netherlands,Wholesale
C03419,Customer 03419,Brazil,Industrial
C03420,Customer 03420,Germany,Retail
C03421,Customer 03421,Spain,Retail
C03422,Customer 03422,Italy,Retail
C03423,Customer 03423,Spain,Wholesale
C03424,Customer 03424,France,Retail
C03425,Customer 03425,Spain,Wholesale
C03426,Customer 03426,Netherlands,Retail
C03427,Customer 03427,France,Wholesale
C03428,Customer 03428,Netherlands,Wholesale
C03429,Customer 03429,Italy,Industrial
C03430,Customer 03430,Germany,Retail
C03431,Customer 03431,Germany,Industrial
C03432,Customer 03432,Italy,Retail
C03433,Customer 03433,Germany,Retail
C03434,Customer 03434,France,Retail
C03435,Customer 03435,Germany,Retail
C03436,Customer 03436,Spain,Wholesale
C03437,Customer 03437,Germany,Retail
C03438,Customer 03438,Spain,Retail
C03439,Customer 03439,Netherlands,Wholesale
C03440,Customer 03440,Italy,Wholesale
C03441,Customer 03441,Netherlands,Wholesale
C03442,Customer 03442,Brazil,Wholesale
C03443,Customer 03443,France,Retail
C03444,Customer 03444,Germany,Wholesale
C03445,Customer 03445,Netherlands,Retail
C03446,Customer 03446,Italy,Retail
C03447,Customer 03447,Germany,Retail
C03448,Customer 03448,Spain,Wholesale
C03449,Customer 03449,Spain,Retail
C03450,Customer 03450,France,Wholesale
C03451,Customer 03451,France,Retail
C03452,Customer 03452,Brazil,Retail
C03453,Customer 03453,France,Retail
C03454,Customer 03454,France,Retail
C03455,Customer 03455,Italy,Retail
C03456,Customer 03456,Netherlands,Wholesale
C03457,Customer 03457,Italy,Retail
C03458,Customer 03458,Brazil,Retail
C03459,Customer 03459,Netherlands,Wholesale
C03460,Customer 03460,France,Retail
C03461,Customer 03461,France,Retail
C03462,Customer 03462,Netherlands,Retail
C03463,Customer 03463,Netherlands,Retail
C03464,Customer 03464,Brazil,Retail
C03465,Customer 03465,France,Wholesale
C03466,Customer 03466,Italy,Retail
C03467,Customer 03467,Spain,Wholesale
C03468,Customer 03468,Germany,Retail
C03469,Customer 03469,Spain,Wholesale
C03470,Customer 03470,Netherlands,Wholesale
C03471,Customer 03471,Germany,Retail
C03472,Customer 03472,Italy,Retail
C03473,Customer 03473,Italy,Retail
C03474,Customer 03474,Netherlands,Industrial
C03475,Customer 03475,Germany,Industrial
C03476,Customer 03476,Germany,Retail
C03477,Customer 03477,Spain,Wholesale
C03478,Customer 03478,Spain,Retail
C03479,Customer 03479,France,Retail
C03480,Customer 03480,Italy,Wholesale
C03481,Customer 03481,Italy,Retail
C03482,Customer 03482,Germany,Retail
C03483,Customer 03483,Italy,Wholesale
C03484,Customer 03484,Germany,Retail
C03485,Customer 03485,France,Wholesale
C03486,Customer 03486,Brazil,Retail
C03487,Customer 03487,France,Retail
C03488,Customer 03488,Netherlands,Retail
C03489,Customer 03489,France,Industrial
C03490,Customer 03490,Italy,Retail
C03491,Customer 03491,Brazil,Retail
C03492,Customer 03492,Spain,Wholesale
C03493,Customer 03493,France,Industrial
C03494,Customer 03494,Italy,Industrial
C03495,Customer 03495,Netherlands,Wholesale
C03496,Customer 03496,Spain,Retail
C03497,Customer 03497,Brazil,Wholesale
C03498,Customer 03498,France,Wholesale
C03499,Customer 03499,Brazil,Industrial
C03500,Customer 03500,France,Wholesale
C03501,Customer 03501,Brazil,Retail
C03502,Customer 03502,Spain,Retail
C03503,Customer 03503,Germany,Wholesale
C03504,Customer 03504,Germany,Retail
C03505,Customer 03505,Brazil,Retail
C03506,Customer 03506,Netherlands,Retail
C03507,Customer 03507,Netherlands,Wholesale
C03508,Customer 03508,Italy,Industrial
C03509,Customer 03509,Brazil,Wholesale
C03510,Customer 03510,France,Industrial
C03511,Customer 03511,Netherlands,Wholesale
C03512,Customer 03512,Spain,Wholesale
C03513,Customer 03513,Brazil,Retail
C03514,Customer 03514,Brazil,Wholesale
C03515,Customer 03515,Germany,Retail
C03516,Customer 03516,Netherlands,Retail
C03517,Customer 03517,Germany,Retail
C03518,Customer 03518,Netherlands,Wholesale
C03519,Customer 03519,Italy,Wholesale
C03520,Customer 03520,Netherlands,Industrial
C03521,Customer 03521,Italy,Industrial
C03522,Customer 03522,Germany,Industrial
C03523,Customer 03523,Italy,Retail
C03524,Customer 03524,Germany,Industrial
C03525,Customer 03525,Germany,Wholesale
C03526,Customer 03526,Germany,Industrial
C03527,Customer 03527,Brazil,Retail
C03528,Customer 03528,Brazil,Retail
C03529,Customer 03529,Germany,Industrial
C03530,Customer 03530,Brazil,Retail
C03531,Customer 03531,France,Retail
C03532,Customer 03532,Brazil,Retail
C03533,Customer 03533,Brazil,Retail
C03534,Customer 03534,Netherlands,Retail
C03535,Customer 03535,Brazil,Industrial
C03536,Customer 03536,Brazil,Industrial
C03537,Customer 03537,Brazil,Industrial
C03538,Customer 03538,Brazil,Retail
C03539,Customer 03539,Spain,Retail
C03540,Customer 03540,Italy,Retail
C03541,Customer 03541,Italy,Retail
C03542,Customer 03542,Spain,Retail
C03543,Customer 03543,Brazil,Wholesale
C03544,Customer 03544,Italy,Industrial
C03545,Customer 03545,Brazil,Retail
C03546,Customer 03546,Spain,Retail
C03547,Customer 03547,France,Retail
C03548,Customer 03548,Netherlands,Retail
C03549,Customer 03549,Germany,Retail
C03550,Customer 03550,Spain,Retail
C03551,Customer 03551,France,Retail
C03552,Customer 03552,Spain,Retail
C03553,Customer 03553,Netherlands,Wholesale
C03554,Customer 03554,Italy,Retail
C03555,Customer 03555,France,Retail
C03556,Customer 03556,France,Retail
C03557,Customer 03557,Italy,Retail
C03558,Customer 03558,France,Wholesale
C03559,Customer 03559,Germany,Wholesale
C03560,Customer 03560,France,Industrial
C03561,Customer 03561,Brazil,Wholesale
C03562,Customer 03562,Germany,Retail
C03563,Customer 03563,France,Retail
C03564,Customer 03564,Italy,Retail
C03565,Customer 03565,Italy,Retail
C03566,Customer 03566,Germany,Industrial
C03567,Customer 03567,France,Retail
C03568,Customer 03568,Brazil,Retail
C03569,Customer 03569,Italy,Retail
C03570,Customer 03570,Germany,Retail
C03571,Customer 03571,Italy,Industrial
C03572,Customer 03572,Netherlands,Retail
C03573,Customer 03573,Italy,Retail
C03574,Customer 03574,Germany,Retail
C03575,Customer 03575,Netherlands,Wholesale
C03576,Customer 03576,Italy,Retail
C03577,Customer 03577,Spain,Wholesale
C03578,Customer 03578,Netherlands,Retail
C03579,Customer 03579,Netherlands,Retail
C03580,Customer 03580,Brazil,Industrial
C03581,Customer 03581,Netherlands,Retail
C03582,Customer 03582,Italy,Retail
C03583,Customer 03583,Germany,Wholesale
C03584,Customer 03584,Germany,Retail
C03585,Customer 03585,Italy,Retail
C03586,Customer 03586,Germany,Wholesale
C03587,Customer 03587,France,Retail
C03588,Customer 03588,Italy,Retail
C03589,Customer 03589,Spain,Retail
C03590,Customer 03590,Netherlands,Wholesale
C03591,Customer 03591,Brazil,Retail
C03592,Customer 03592,Germany,Retail
C03593,Customer 03593,Netherlands,Wholesale
C03594,Customer 03594,Spain,Wholesale
C03595,Customer 03595,Germany,Industrial
C03596,Customer 03596,Germany,Retail
C03597,Customer 03597,France,Retail
C03598,Customer 03598,Spain,Retail
C03599,Customer 03599,Germany,Wholesale
C03600,Customer 03600,Spain,Retail
C03601,Customer 03601,France,Wholesale
C03602,Customer 03602,Spain,Retail
C03603,Customer 03603,Brazil,Wholesale
C03604,Customer 03604,Spain,Wholesale
C03605,Customer 03605,Netherlands,Retail
C03606,Customer 03606,Brazil,Industrial
C03607,Customer 03607,Germany,Industrial
C03608,Customer 03608,Italy,Retail
C03609,Customer 03609,Spain,Retail
C03610,Customer 03610,Italy,Wholesale
C03611,Customer 03611,Spain,Retail
C03612,Customer 03612,Italy,Retail
C03613,Customer 03613,Spain,Retail
C03614,Customer 03614,Brazil,Industrial
C03615,Customer 03615,Italy,Retail
C03616,Customer 03616,France,Wholesale
C03617,Customer 03617,Brazil,Retail
C03618,Customer 03618,France,Retail
C03619,Customer 03619,France,Industrial
C03620,Customer 03620,Brazil,Retail
C03621,Customer 03621,Netherlands,Retail
C03622,Customer 03622,Germany,Retail
C03623,Customer 03623,Germany,Wholesale
C03624,Customer 03624,France,Retail
C03625,Customer 03625,Italy,Retail
C03626,Customer 03626,Italy,Retail
C03627,Customer 03627,Italy,Retail
C03628,Customer 03628,Germany,Retail
C03629,Customer 03629,Netherlands,Retail
C03630,Customer 03630,Italy,Retail
C03631,Customer 03631,France,Retail
C03632,Customer 03632,Spain,Wholesale
C03633,Customer 03633,Brazil,Wholesale
C03634,Customer 03634,Italy,Retail
C03635,Customer 03635,Netherlands,Retail
C03636,Customer 03636,France,Retail
C03637,Customer 03637,Spain,Industrial
C03638,Customer 03638,France,Retail
C03639,Customer 03639,Brazil,Retail
C03640,Customer 03640,Spain,Retail
C03641,Customer 03641,Italy,Retail
C03642,Customer 03642,Netherlands,Retail
C03643,Customer 03643,Netherlands,Retail
C03644,Customer 03644,France,Wholesale
C03645,Customer 03645,Netherlands,Wholesale
C03646,Customer 03646,Spain,Wholesale
C03647,Customer 03647,Spain,Wholesale
C03648,Customer 03648,Spain,Retail
C03649,Customer 03649,Netherlands,Industrial
C03650,Customer 03650,Italy,Wholesale
C03651,Customer 03651,Brazil,Wholesale
C03652,Customer 03652,Brazil,Wholesale
C03653,Customer 03653,France,Retail
C03654,Customer 03654,Spain,Retail
C03655,Customer 03655,Italy,Retail
C03656,Customer 03656,France,Retail
C03657,Customer 03657,Spain,Retail
C03658,Customer 03658,Netherlands,Retail
C03659,Customer 03659,France,Retail
C03660,Customer 03660,France,Industrial
C03661,Customer 03661,Spain,Wholesale
C03662,Customer 03662,France,Wholesale
C03663,Customer 03663,Netherlands,Retail
C03664,Customer 03664,Netherlands,Wholesale
C03665,Customer 03665,Spain,Industrial
C03666,Customer 03666,France,Wholesale
C03667,Customer 03667,Spain,Wholesale
C03668,Customer 03668,Germany,Retail
C03669,Customer 03669,France,Retail
C03670,Customer 03670,Germany,Wholesale
C03671,Customer 03671,Brazil,Industrial
C03672,Customer 03672,Brazil,Retail
C03673,Customer 03673,Spain,Retail
C03674,Customer 03674,Brazil,Retail
C03675,Customer 03675,Spain,Retail
C03676,Customer 03676,France,Industrial
C03677,Customer 03677,France,Wholesale
C03678,Customer 03678,Italy,Retail
C03679,Customer 03679,Spain,Retail
C03680,Customer 03680,Italy,Retail
C03681,Customer 03681,Italy,Retail
C03682,Customer 03682,Brazil,Retail
C03683,Customer 03683,Germany,Wholesale
C03684,Customer 03684,Spain,Wholesale
C03685,Customer 03685,Netherlands,Retail
C03686,Customer 03686,Brazil,Wholesale
C03687,Customer 03687,Brazil,Wholesale
C03688,Customer 03688,Netherlands,Retail
C03689,Customer 03689,Netherlands,Wholesale
C03690,Customer 03690,Germany,Wholesale
C03691,Customer 03691,France,Wholesale
C03692,Customer 03692,Spain,Retail
C03693,Customer 03693,Germany,Retail
C03694,Customer 03694,Germany,Retail
C03695,Customer 03695,France,Retail
C03696,Customer 03696,Spain,Retail
C03697,Customer 03697,Germany,Wholesale
C03698,Customer 03698,France,Retail
C03699,Customer 03699,Germany,Retail
C03700,Customer 03700,Italy,Industrial
C03701,Customer 03701,Brazil,Retail
C03702,Customer 03702,Germany,Retail
C03703,Customer 03703,Germany,Wholesale
C03704,Customer 03704,Netherlands,Retail
C03705,Customer 03705,Netherlands,Retail
C03706,Customer 03706,Spain,Wholesale
C03707,Customer 03707,Brazil,Retail
C03708,Customer 03708,Italy,Retail
C03709,Customer 03709,France,Retail
C03710,Customer 03710,Netherlands,Wholesale
C03711,Customer 03711,France,Retail
C03712,Customer 03712,Netherlands,Wholesale
C03713,Customer 03713,Italy,Retail
C03714,Customer 03714,Germany,Wholesale
C03715,Customer 03715,Italy,Retail
C03716,Customer 03716,Germany,Retail
C03717,Customer 03717,France,Retail
C03718,Customer 03718,Germany,Wholesale
C03719,Customer 03719,Italy,Retail
C03720,Customer 03720,Germany,Retail
