delivery_id,order_id,promised_delivery_date,actual_delivery_date,transport_cost,delivery_status
D0035480,O0035480,2025-04-02,2025-04-12,94.27,Delivered
D0035481,O0035481,2025-03-15,2025-03-19,31.66,Delivered
D0035482,O0035482,2025-06-20,2025-06-21,95.31,Delivered
D0035483,O0035483,2025-05-31,2025-06-09,30.51,Delivered
D0035484,O0035484,2026-01-08,2026-01-10,66.49,Delivered
D0035485,O0035485,2025-02-13,2025-02-15,88.94,Delivered
D0035486,O0035486,2025-11-06,2025-11-15,41.35,Delivered
D0035487,O0035487,2025-04-02,2025-04-05,62.21,Delivered
D0035488,O0035488,2025-04-30,2025-05-08,110.16,Cancelled
D0035489,O0035489,2025-07-06,2025-07-01,21.72,In Transit
D0035490,O0035490,2026-01-02,2025-12-27,34.41,In Transit
D0035491,O0035491,2025-03-30,2025-03-29,167.1,Delivered
D0035492,O0035492,2025-05-13,2025-05-11,92.23,Delivered
D0035493,O0035493,2025-09-02,2025-09-07,59.16,In Transit
D0035494,O0035494,2025-09-10,2025-09-06,73.68,Delivered
D0035495,O0035495,2025-05-21,2025-05-16,39.98,In Transit
D0035496,O0035496,2025-02-27,2025-02-28,44.95,Cancelled
D0035497,O0035497,2025-10-23,2025-10-22,94.5,Cancelled
D0035498,O0035498,2025-11-30,2025-11-26,79.04,Delivered
D0035499,O0035499,2025-08-16,2025-08-09,26.34,Delivered
D0035500,O0035500,2025-11-25,2025-11-30,54.1,In Transit
D0035501,O0035501,2025-04-08,2025-04-18,63.42,Delivered
D0035502,O0035502,2025-11-15,2025-11-24,70.3,Delivered
D0035503,O0035503,2025-11-02,2025-10-30,44.26,Delivered
D0035504,O0035504,2025-12-01,2025-12-10,23.17,Delivered
D0035505,O0035505,2025-12-13,2025-12-19,88.2,In Transit
D0035506,O0035506,2025-05-16,2025-05-16,131.39,Delivered
D0035507,O0035507,2025-02-22,2025-02-28,30.11,Delivered
D0035508,O0035508,2025-10-05,2025-10-12,45.87,Delivered
D0035509,O0035509,2025-09-08,2025-09-07,206.47,Delivered
D0035510,O0035510,2025-08-31,2025-09-01,140.2,Delivered
D0035511,O0035511,2025-08-26,2025-09-01,43.29,Delivered
D0035512,O0035512,2025-01-23,2025-01-29,38.42,Delivered
D0035513,O0035513,2025-09-08,2025-09-13,131.68,In Transit
D0035514,O0035514,2025-07-04,2025-07-06,47.74,Delivered
D0035515,O0035515,2025-01-18,2025-01-19,110.56,Delivered
D0035516,O0035516,2025-11-14,2025-11-13,94.99,In Transit
D0035517,O0035517,2025-01-15,2025-01-21,23.61,Delivered
D0035518,O0035518,2025-04-06,2025-04-07,111.19,In Transit
D0035519,O0035519,2025-04-25,2025-05-02,30.52,In Transit
D0035520,O0035520,2025-10-22,2025-10-28,43.43,Delivered
D0035521,O0035521,2025-02-05,2025-02-05,52.87,Delivered
D0035522,O0035522,2025-05-24,2025-05-28,36.56,Delivered
D0035523,O0035523,2025-05-18,2025-05-22,37.54,Delivered
D0035524,O0035524,2025-06-06,2025-06-09,82.44,Delivered
D0035525,O0035525,2025-11-20,2025-11-23,59.57,Delivered
D0035526,O0035526,2025-05-08,2025-05-09,70.67,Delivered
D0035527,O0035527,2025-05-17,2025-05-23,67.21,Delivered
D0035528,O0035528,2025-06-06,2025-06-13,76.83,Delivered
D0035529,O0035529,2025-06-02,2025-06-08,88.56,In Transit
D0035530,O0035530,2025-12-20,2025-12-16,54.25,In Transit
D0035531,O0035531,2025-04-16,2025-04-19,35.58,Delivered
D0035532,O0035532,2025-02-17,2025-02-13,50.08,Delivered
D0035533,O0035533,2025-06-08,2025-06-14,173.68,Delivered
D0035534,O0035534,2025-02-06,2025-02-02,125.76,Delivered
D0035535,O0035535,2025-10-26,2025-10-22,62.56,In Transit
D0035536,O0035536,2025-11-30,2025-12-04,110.23,Delivered
D0035537,O0035537,2025-11-10,2025-11-12,31.68,Delivered
D0035538,O0035538,2025-10-27,2025-10-22,41.08,Cancelled
D0035539,O0035539,2025-06-09,2025-06-08,41.64,Delivered
D0035540,O0035540,2025-09-17,2025-09-14,45.05,Delivered
D0035541,O0035541,2025-05-28,2025-05-31,132.2,Delivered
D0035542,O0035542,2025-11-11,2025-11-12,31.35,Delivered
D0035543,O0035543,2025-03-20,2025-03-21,63.55,Delivered
D0035544,O0035544,2025-02-25,2025-03-08,39.35,Delivered
D0035545,O0035545,2025-12-26,2026-01-02,48.28,Delivered
D0035546,O0035546,2025-05-19,2025-05-23,97.67,Delivered
D0035547,O0035547,2025-04-30,2025-05-09,21.98,Delivered
D0035548,O0035548,2025-09-05,2025-09-14,93.08,In Transit
D0035549,O0035549,2025-05-10,2025-05-08,55.33,Cancelled
D0035550,O0035550,2025-10-04,2025-10-01,94.01,Delivered
D0035551,O0035551,2025-06-11,2025-06-12,135.61,Delivered
D0035552,O0035552,2025-10-17,2025-10-27,88.63,Delivered
D0035553,O0035553,2025-02-02,2025-02-13,76.15,Delivered
D0035554,O0035554,2025-10-01,2025-09-27,58.33,Delivered
D0035555,O0035555,2025-05-08,2025-05-07,110.08,Delivered
D0035556,O0035556,2025-06-10,2025-06-17,59.7,In Transit
D0035557,O0035557,2025-12-11,2025-12-21,100.41,Delivered
D0035558,O0035558,2025-07-04,2025-07-03,49.15,Delivered
D0035559,O0035559,2025-02-02,2025-02-05,75.41,Delivered
D0035560,O0035560,2025-06-24,2025-06-23,78.62,In Transit
D0035561,O0035561,2025-04-04,2025-04-07,41.04,Delivered
D0035562,O0035562,2025-06-28,2025-07-07,86.88,Delivered
D0035563,O0035563,2025-03-28,2025-03-23,125.99,Delivered
D0035564,O0035564,2025-08-26,2025-08-31,85.41,Delivered
D0035565,O0035565,2025-04-06,2025-03-29,25.39,In Transit
D0035566,O0035566,2025-06-27,2025-06-29,34.18,Delivered
D0035567,O0035567,2025-12-23,2025-12-24,99.98,Delivered
D0035568,O0035568,2025-08-28,2025-09-02,104.88,Delivered
D0035569,O0035569,2025-09-22,2025-09-29,57.81,Delivered
D0035570,O0035570,2025-10-16,2025-10-12,61.15,Delivered
D0035571,O0035571,2025-12-05,2025-12-09,25.77,Delivered
D0035572,O0035572,2025-11-23,2025-12-05,78.28,Delivered
D0035573,O0035573,2025-11-15,2025-11-23,58.76,In Transit
D0035574,O0035574,2025-05-10,2025-05-10,64.81,Delivered
D0035575,O0035575,2025-08-26,2025-08-29,36.73,Delivered
D0035576,O0035576,2025-11-02,2025-11-01,52.13,Delivered
D0035577,O0035577,2025-08-03,2025-08-01,81.3,Cancelled
D0035578,O0035578,2025-02-24,2025-02-19,45.05,Delivered
D0035579,O0035579,2025-07-15,2025-07-09,35.56,In Transit
D0035580,O0035580,2025-03-29,2025-04-03,198.54,Delivered
D0035581,O0035581,2025-09-12,2025-09-17,150.81,Delivered
D0035582,O0035582,2025-11-17,2025-11-23,37.65,Delivered
D0035583,O0035583,2025-09-18,2025-09-16,32.11,Delivered
D0035584,O0035584,2025-07-26,2025-07-28,96.68,Delivered
D0035585,O0035585,2025-08-15,2025-08-12,25.15,Delivered
D0035586,O0035586,2025-07-26,2025-07-18,41.69,Delivered
D0035587,O0035587,2025-06-16,2025-06-24,55.77,Delivered
D0035588,O0035588,2025-03-29,2025-04-05,95.61,Delivered
D0035589,O0035589,2025-09-10,2025-09-10,88.78,Delivered
D0035590,O0035590,2025-05-12,2025-05-14,38.08,Delivered
D0035591,O0035591,2025-03-04,2025-03-03,68.79,Delivered
D0035592,O0035592,2025-10-27,2025-10-29,39.57,In Transit
D0035593,O0035593,2025-07-26,2025-08-03,50.86,Delivered
D0035594,O0035594,2025-07-14,2025-07-14,56.17,Delivered
D0035595,O0035595,2025-07-13,2025-07-20,34.99,Delivered
D0035596,O0035596,2025-02-03,2025-02-12,52.71,Delivered
D0035597,O0035597,2025-07-23,2025-07-18,104.09,Delivered
D0035598,O0035598,2025-07-27,2025-07-30,75.58,Delivered
D0035599,O0035599,2025-07-16,2025-07-17,37.54,Delivered
D0035600,O0035600,2025-01-08,2025-01-04,38.86,Delivered
D0035601,O0035601,2025-10-07,2025-10-16,82.98,Delivered
D0035602,O0035602,2025-08-23,2025-08-19,50.85,Cancelled
D0035603,O0035603,2025-10-14,2025-10-10,73.18,Delivered
D0035604,O0035604,2025-07-12,2025-07-05,32.8,Delivered
D0035605,O0035605,2025-05-09,2025-05-10,94.89,Delivered
D0035606,O0035606,2025-11-09,2025-11-04,114.7,In Transit
D0035607,O0035607,2025-05-14,2025-05-18,249.9,Delivered
D0035608,O0035608,2025-06-25,2025-06-22,58.76,Cancelled
D0035609,O0035609,2025-01-16,2025-01-17,84.87,Delivered
D0035610,O0035610,2025-03-07,2025-03-04,68.66,Delivered
D0035611,O0035611,2025-02-19,2025-02-19,88.09,In Transit
D0035612,O0035612,2025-06-11,2025-06-17,25.06,In Transit
D0035613,O0035613,2025-04-09,2025-04-17,33.26,Delivered
D0035614,O0035614,2025-05-10,2025-05-08,23.08,In Transit
D0035615,O0035615,2025-10-12,2025-10-17,41.22,Delivered
D0035616,O0035616,2025-09-17,2025-09-11,61.28,Delivered
D0035617,O0035617,2025-10-24,2025-10-20,103.86,Delivered
D0035618,O0035618,2025-11-01,2025-10-27,34.6,In Transit
D0035619,O0035619,2025-04-05,2025-04-04,92.81,Delivered
D0035620,O0035620,2025-08-21,2025-08-27,266.55,Delivered
D0035621,O0035621,2025-11-20,2025-11-25,17.84,Delivered
D0035622,O0035622,2025-04-28,2025-05-07,38.32,Delivered
D0035623,O0035623,2025-05-24,2025-05-21,21.54,Delivered
D0035624,O0035624,2025-07-22,2025-07-16,21.93,Delivered
D0035625,O0035625,2025-10-28,2025-10-28,275.45,Delivered
D0035626,O0035626,2025-03-01,2025-02-27,138.84,Delivered
D0035627,O0035627,2025-06-28,2025-07-04,92.48,Delivered
D0035628,O0035628,2025-04-06,2025-03-31,130.25,Cancelled
D0035629,O0035629,2025-09-25,2025-09-29,185.62,Delivered
D0035630,O0035630,2025-04-04,2025-03-31,53.56,Delivered
D0035631,O0035631,2025-05-20,2025-05-20,78.84,Delivered
D0035632,O0035632,2025-05-15,2025-05-18,48.48,Delivered
D0035633,O0035633,2025-01-31,2025-01-30,29.23,Delivered
D0035634,O0035634,2025-09-10,2025-09-05,43.88,In Transit
D0035635,O0035635,2025-04-07,2025-04-15,79.15,In Transit
D0035636,O0035636,2025-07-09,2025-07-04,257.66,In Transit
D0035637,O0035637,2025-09-15,2025-09-14,43.76,In Transit
D0035638,O0035638,2025-10-22,2025-10-24,46.95,Delivered
D0035639,O0035639,2025-12-11,2025-12-10,34.31,Delivered
D0035640,O0035640,2025-02-19,2025-02-21,51.8,Delivered
D0035641,O0035641,2025-08-26,2025-08-25,83.94,In Transit
D0035642,O0035642,2025-05-03,2025-05-08,64.02,Delivered
D0035643,O0035643,2025-10-16,2025-10-10,79.51,Delivered
D0035644,O0035644,2025-05-26,2025-05-25,108.96,Cancelled
D0035645,O0035645,2025-01-09,2025-01-09,39.25,Cancelled
D0035646,O0035646,2025-11-14,2025-11-14,53.69,Delivered
D0035647,O0035647,2025-10-14,2025-10-13,115.17,Delivered
D0035648,O0035648,2025-05-09,2025-05-07,49.66,Delivered
D0035649,O0035649,2025-11-11,2025-11-12,42.46,Delivered
D0035650,O0035650,2025-06-08,2025-06-14,47.24,Delivered
D0035651,O0035651,2025-06-08,2025-06-13,32.7,In Transit
D0035652,O0035652,2025-04-24,2025-04-21,55.86,Delivered
D0035653,O0035653,2025-07-05,2025-07-06,53.1,Delivered
D0035654,O0035654,2026-01-06,2026-01-01,76.11,In Transit
D0035655,O0035655,2025-01-23,2025-01-26,45.07,Delivered
D0035656,O0035656,2025-08-13,2025-08-09,73.75,Delivered
D0035657,O0035657,2025-03-13,2025-03-14,63.9,Delivered
D0035658,O0035658,2025-02-24,2025-02-17,273.6,In Transit
D0035659,O0035659,2025-01-27,2025-02-05,59.28,In Transit
D0035660,O0035660,2025-04-17,2025-04-18,42.15,Delivered
D0035661,O0035661,2025-10-03,2025-09-28,90.5,Delivered
D0035662,O0035662,2025-10-05,2025-10-05,171.34,Delivered
D0035663,O0035663,2025-10-22,2025-10-27,66.27,Delivered
D0035664,O0035664,2025-02-26,2025-03-09,77.97,Delivered
D0035665,O0035665,2025-02-13,2025-02-11,66.01,Delivered
D0035666,O0035666,2025-12-28,2026-01-07,38.2,Delivered
D0035667,O0035667,2025-12-06,2025-12-11,24.14,Delivered
D0035668,O0035668,2025-09-20,2025-09-14,63.77,Delivered
D0035669,O0035669,2025-11-10,2025-11-07,49.61,Delivered
D0035670,O0035670,2025-10-25,2025-10-25,77.22,Delivered
D0035671,O0035671,2025-08-03,2025-08-13,57.78,Delivered
D0035672,O0035672,2025-07-02,2025-07-05,128.04,Delivered
D0035673,O0035673,2025-12-28,2025-12-28,61.83,Delivered
D0035674,O0035674,2025-09-07,2025-09-05,55.85,Delivered
D0035675,O0035675,2025-11-25,2025-12-03,29.97,In Transit
D0035676,O0035676,2025-03-27,2025-03-31,81.29,Delivered
D0035677,O0035677,2025-03-29,2025-03-28,106.04,Delivered
D0035678,O0035678,2025-08-21,2025-08-27,28.25,Delivered
D0035679,O0035679,2025-12-22,2025-12-24,35.06,Delivered
D0035680,O0035680,2025-08-20,2025-08-29,21.09,Cancelled
D0035681,O0035681,2025-06-18,2025-06-22,63.22,Delivered
D0035682,O0035682,2025-01-19,2025-01-11,36.04,Delivered
D0035683,O0035683,2025-03-07,2025-03-09,27.97,Delivered
D0035684,O0035684,2025-04-04,2025-04-10,112.16,Delivered
D0035685,O0035685,2025-03-21,2025-03-29,51.2,Cancelled
D0035686,O0035686,2025-09-23,2025-09-18,49.07,Delivered
D0035687,O0035687,2025-09-16,2025-09-09,27.84,Delivered
D0035688,O0035688,2025-05-22,2025-06-03,114.12,In Transit
D0035689,O0035689,2026-01-02,2026-01-04,37.76,In Transit
D0035690,O0035690,2025-06-01,2025-05-27,123.85,In Transit
D0035691,O0035691,2025-06-20,2025-06-13,51.94,Delivered
D0035692,O0035692,2025-07-17,2025-07-18,168.72,Cancelled
D0035693,O0035693,2025-08-02,2025-08-02,58.42,Delivered
D0035694,O0035694,2025-03-20,2025-03-24,49.1,Delivered
D0035695,O0035695,2025-04-24,2025-04-30,91.94,Delivered
D0035696,O0035696,2025-09-14,2025-09-20,54.72,Delivered
D0035697,O0035697,2025-11-08,2025-11-11,31.05,Delivered
D0035698,O0035698,2025-06-08,2025-06-18,118.74,Delivered
D0035699,O0035699,2025-02-20,2025-02-24,42.07,In Transit
D0035700,O0035700,2025-11-11,2025-11-18,33.97,Delivered
D0035701,O0035701,2025-08-07,2025-08-02,182.96,In Transit
D0035702,O0035702,2025-06-18,2025-06-24,87.45,In Transit
D0035703,O0035703,2025-08-06,2025-08-09,64.98,Delivered
D0035704,O0035704,2025-11-06,2025-10-29,125.99,Delivered
D0035705,O0035705,2025-01-06,2025-01-13,59.02,Cancelled
D0035706,O0035706,2025-05-20,2025-05-17,58.45,Delivered
D0035707,O0035707,2025-12-19,2025-12-23,77.13,Delivered
D0035708,O0035708,2025-04-24,2025-04-26,43.63,Delivered
D0035709,O0035709,2025-12-31,2026-01-02,63.81,Delivered
D0035710,O0035710,2025-04-17,2025-04-27,32.88,Delivered
D0035711,O0035711,2025-06-28,2025-07-03,29.92,Delivered
D0035712,O0035712,2025-02-04,2025-02-09,54.08,Delivered
D0035713,O0035713,2025-09-26,2025-09-25,26.7,Delivered
D0035714,O0035714,2025-04-01,2025-04-05,306.73,Delivered
D0035715,O0035715,2025-11-12,2025-11-08,30.42,In Transit
D0035716,O0035716,2025-02-21,2025-02-19,73.73,Delivered
D0035717,O0035717,2025-02-19,2025-02-26,27.51,Delivered
D0035718,O0035718,2025-06-28,2025-06-24,105.54,Delivered
D0035719,O0035719,2025-02-03,2025-02-14,153.22,In Transit
D0035720,O0035720,2025-05-10,2025-05-10,109.74,Delivered
D0035721,O0035721,2025-09-17,2025-09-13,32.94,Delivered
D0035722,O0035722,2025-07-12,2025-07-18,71.42,Delivered
D0035723,O0035723,2025-07-30,2025-08-05,77.34,Cancelled
D0035724,O0035724,2025-02-13,2025-02-13,32.48,Delivered
D0035725,O0035725,2025-09-15,2025-09-19,82.73,Delivered
D0035726,O0035726,2025-02-11,2025-02-13,71.93,In Transit
D0035727,O0035727,2025-08-01,2025-08-06,170.12,Delivered
D0035728,O0035728,2025-10-23,2025-10-23,100.22,Delivered
D0035729,O0035729,2025-10-02,2025-10-08,117.05,Delivered
D0035730,O0035730,2025-05-14,2025-05-13,55.44,Cancelled
D0035731,O0035731,2025-03-07,2025-03-13,55.93,Delivered
D0035732,O0035732,2025-11-08,2025-11-15,196.03,Cancelled
D0035733,O0035733,2025-03-26,2025-04-04,209.85,Delivered
D0035734,O0035734,2025-07-09,2025-07-04,36.79,Cancelled
D0035735,O0035735,2025-04-07,2025-04-08,66.96,In Transit
D0035736,O0035736,2025-01-17,2025-01-18,38.7,Delivered
D0035737,O0035737,2025-06-06,2025-06-06,62.49,Delivered
D0035738,O0035738,2025-07-29,2025-07-24,117.83,In Transit
D0035739,O0035739,2025-10-09,2025-10-06,39.15,In Transit
D0035740,O0035740,2025-09-30,2025-10-01,71.72,In Transit
D0035741,O0035741,2025-11-10,2025-11-11,85.47,Delivered
D0035742,O0035742,2025-11-02,2025-11-07,58.95,Delivered
D0035743,O0035743,2025-06-06,2025-06-07,28.56,Delivered
D0035744,O0035744,2025-05-09,2025-05-20,37.51,Delivered
D0035745,O0035745,2025-08-11,2025-08-14,35.11,Delivered
D0035746,O0035746,2025-06-29,2025-07-06,42.1,Delivered
D0035747,O0035747,2025-04-24,2025-05-02,80.02,Delivered
D0035748,O0035748,2025-01-21,2025-01-19,46.75,Delivered
D0035749,O0035749,2025-07-02,2025-07-07,57.61,In Transit
D0035750,O0035750,2025-07-01,2025-06-22,36.26,Delivered
D0035751,O0035751,2025-12-15,2025-12-24,54.43,Delivered
D0035752,O0035752,2025-10-27,2025-11-01,88.6,Delivered
D0035753,O0035753,2025-04-16,2025-04-16,165.13,Delivered
D0035754,O0035754,2025-02-16,2025-02-21,61.15,Delivered
D0035755,O0035755,2025-10-19,2025-10-21,49.83,Delivered
D0035756,O0035756,2025-07-01,2025-06-28,28.27,Cancelled
D0035757,O0035757,2025-01-21,2025-01-17,67.84,Delivered
D0035758,O0035758,2025-10-11,2025-10-16,51.1,In Transit
D0035759,O0035759,2025-05-12,2025-05-13,32.13,Delivered
D0035760,O0035760,2025-03-14,2025-03-14,52.99,Delivered
D0035761,O0035761,2025-09-05,2025-09-08,44.15,In Transit
D0035762,O0035762,2025-10-18,2025-10-16,207.49,Delivered
D0035763,O0035763,2025-10-14,2025-10-18,63.44,Delivered
D0035764,O0035764,2025-04-19,2025-04-13,35.16,Delivered
D0035765,O0035765,2025-08-14,2025-08-16,33.03,Delivered
D0035766,O0035766,2025-06-23,2025-07-01,200.42,In Transit
D0035767,O0035767,2025-11-21,2025-11-16,75.54,Delivered
D0035768,O0035768,2025-03-20,2025-03-13,40.52,Delivered
D0035769,O0035769,2025-11-03,2025-10-28,51.48,Delivered
D0035770,O0035770,2025-05-16,2025-05-22,102.07,Delivered
D0035771,O0035771,2025-08-20,2025-08-25,26.87,Delivered
D0035772,O0035772,2025-07-10,2025-07-04,56.51,Delivered
D0035773,O0035773,2025-05-11,2025-05-11,39.14,Delivered
D0035774,O0035774,2025-04-02,2025-04-02,69.02,Delivered
D0035775,O0035775,2025-05-20,2025-05-15,43.57,Delivered
D0035776,O0035776,2025-08-13,2025-08-24,114.69,In Transit
D0035777,O0035777,2025-08-20,2025-08-23,58.09,Delivered
D0035778,O0035778,2025-08-21,2025-08-21,48.82,Delivered
D0035779,O0035779,2025-09-02,2025-09-02,47.38,Delivered
D0035780,O0035780,2025-01-28,2025-02-03,40.7,Delivered
D0035781,O0035781,2025-06-04,2025-05-31,174.32,Delivered
D0035782,O0035782,2025-05-03,2025-05-06,32.11,Delivered
D0035783,O0035783,2025-05-29,2025-06-10,57.11,Delivered
D0035784,O0035784,2025-05-26,2025-05-21,33.12,Delivered
D0035785,O0035785,2025-03-10,2025-03-19,36.67,Delivered
D0035786,O0035786,2025-12-27,2025-12-26,59.66,Delivered
D0035787,O0035787,2025-01-09,2025-01-10,66.45,In Transit
D0035788,O0035788,2025-08-13,2025-08-18,99.15,Delivered
D0035789,O0035789,2025-06-28,2025-06-25,38.04,In Transit
D0035790,O0035790,2025-09-23,2025-09-23,58.02,Delivered
D0035791,O0035791,2025-11-10,2025-11-13,67.17,Delivered
D0035792,O0035792,2025-08-29,2025-08-29,99.42,Delivered
D0035793,O0035793,2025-10-16,2025-10-22,90.06,Delivered
D0035794,O0035794,2025-04-18,2025-04-21,68.53,Delivered
D0035795,O0035795,2026-01-01,2026-01-11,40.75,Delivered
D0035796,O0035796,2025-02-06,2025-02-10,46.48,Cancelled
D0035797,O0035797,2025-09-11,2025-09-03,32.94,Delivered
D0035798,O0035798,2025-03-05,2025-02-28,65.86,Delivered
D0035799,O0035799,2025-04-02,2025-03-29,39.16,Delivered
D0035800,O0035800,2025-11-05,2025-11-01,45.22,Delivered
D0035801,O0035801,2025-09-13,2025-09-20,51.54,Delivered
D0035802,O0035802,2025-08-25,2025-08-22,65.25,Delivered
D0035803,O0035803,2025-11-06,2025-11-05,121.94,In Transit
D0035804,O0035804,2025-04-15,2025-04-22,51.6,In Transit
D0035805,O0035805,2025-08-27,2025-08-24,52.12,Delivered
D0035806,O0035806,2025-03-18,2025-03-24,133.28,Delivered
D0035807,O0035807,2025-07-01,2025-07-09,136.97,Delivered
D0035808,O0035808,2025-06-03,2025-05-31,63.99,Delivered
D0035809,O0035809,2025-08-24,2025-08-20,27.58,Delivered
D0035810,O0035810,2025-01-28,2025-02-07,55.57,Delivered
D0035811,O0035811,2025-01-20,2025-01-22,105.86,Delivered
D0035812,O0035812,2025-01-22,2025-01-19,109.26,Delivered
D0035813,O0035813,2025-04-13,2025-04-17,31.08,Delivered
D0035814,O0035814,2025-08-03,2025-08-08,135.57,In Transit
D0035815,O0035815,2025-03-05,2025-03-11,100.75,Delivered
D0035816,O0035816,2026-01-06,2026-01-09,48.2,Delivered
D0035817,O0035817,2025-06-03,2025-06-12,29.08,Delivered
D0035818,O0035818,2025-05-01,2025-04-27,106.23,Delivered
D0035819,O0035819,2025-11-27,2025-12-04,131.33,In Transit
D0035820,O0035820,2025-03-15,2025-03-17,54.9,Delivered
D0035821,O0035821,2025-03-16,2025-03-25,155.26,Delivered
D0035822,O0035822,2025-05-25,2025-06-03,26.05,Delivered
D0035823,O0035823,2025-02-01,2025-02-10,157.34,Delivered
D0035824,O0035824,2025-09-10,2025-09-14,40.92,Delivered
D0035825,O0035825,2025-10-15,2025-10-19,19.83,Cancelled
D0035826,O0035826,2025-05-15,2025-05-12,81.86,Delivered
D0035827,O0035827,2025-11-17,2025-11-26,38.01,Delivered
D0035828,O0035828,2025-01-09,2025-01-17,31.49,Delivered
D0035829,O0035829,2025-07-19,2025-07-14,79.85,Delivered
D0035830,O0035830,2025-10-04,2025-10-02,40.92,Cancelled
D0035831,O0035831,2025-05-28,2025-06-02,121.07,In Transit
D0035832,O0035832,2025-12-19,2025-12-18,113.76,Delivered
D0035833,O0035833,2025-06-13,2025-06-13,58.24,In Transit
D0035834,O0035834,2025-12-09,2025-12-17,120.16,Delivered
D0035835,O0035835,2025-09-04,2025-09-10,42.9,Delivered
D0035836,O0035836,2025-04-01,2025-04-02,29.85,Delivered
D0035837,O0035837,2025-11-05,2025-11-13,363.44,Delivered
D0035838,O0035838,2025-01-18,2025-01-25,49.08,Delivered
D0035839,O0035839,2025-03-16,2025-03-17,71.72,Cancelled
D0035840,O0035840,2025-10-15,2025-10-14,65.05,Delivered
D0035841,O0035841,2025-12-01,2025-12-07,79.52,Delivered
D0035842,O0035842,2025-05-31,2025-05-29,73.55,In Transit
D0035843,O0035843,2025-09-07,2025-09-08,148.41,Delivered
D0035844,O0035844,2025-09-16,2025-09-23,276.11,Delivered
D0035845,O0035845,2025-10-04,2025-10-02,87.86,Delivered
D0035846,O0035846,2025-12-07,2025-12-02,124.33,Delivered
D0035847,O0035847,2025-02-06,2025-02-04,68.83,Delivered
D0035848,O0035848,2025-03-18,2025-03-26,219.09,Delivered
D0035849,O0035849,2025-12-05,2025-12-06,93.51,Delivered
D0035850,O0035850,2025-07-22,2025-07-26,67.63,Delivered
D0035851,O0035851,2025-07-18,2025-07-21,71.46,In Transit
D0035852,O0035852,2025-06-06,2025-06-07,37.55,Delivered
D0035853,O0035853,2025-05-23,2025-05-25,340.22,Delivered
D0035854,O0035854,2025-04-10,2025-04-01,44.61,Delivered
D0035855,O0035855,2025-05-31,2025-06-10,164.06,Delivered
D0035856,O0035856,2025-01-30,2025-02-08,42.64,Delivered
D0035857,O0035857,2025-04-25,2025-04-26,48.63,Delivered
