order_id,order_date,customer_id,product_id,warehouse_id,supplier_id,carrier_id,quantity,unit_price,order_value,status
O0058444,2025-07-14,C02971,P0718,W12,S022,T15,36,18.01,648.36,In Transit
O0058445,2025-11-05,C04176,P0440,W07,S043,T08,20,18.39,367.8,Delivered
O0058446,2025-11-21,C04071,P0529,W05,S052,T06,50,59.91,2995.5,In Transit
O0058447,2025-10-13,C01050,P0554,W02,S031,T11,24,26.18,628.32,In Transit
O0058448,2025-12-25,C01983,P0621,W07,S046,T06,49,25.34,1241.66,Delivered
O0058449,2025-03-21,C01621,P0906,W03,S071,T13,11,16.44,180.84,Delivered
O0058450,2025-06-14,C04076,P0063,W02,S003,T02,32,45.22,1447.04,Delivered
O0058451,2025-04-16,C02883,P0976,W10,S057,T14,5,33.34,166.7,Delivered
O0058452,2025-11-01,C00598,P0564,W05,S066,T10,21,12.38,259.98,Delivered
O0058453,2025-04-12,C01018,P0149,W09,S046,T12,25,18.61,465.25,Delivered
O0058454,2025-10-17,C01474,P0817,W08,S013,T10,47,21.51,1010.97,In Transit
O0058455,2025-03-24,C03473,P0025,W08,S065,T07,30,104.43,3132.9,Delivered
O0058456,2025-09-10,C02990,P0897,W12,S069,T09,9,24.69,222.21,Delivered
O0058457,2025-01-06,C03771,P0128,W09,S055,T15,17,14.73,250.41,Delivered
O0058458,2025-10-15,,P0470,W05,S009,T01,13,19.79,257.27,Delivered
O0058459,2025-10-29,C00129,P0967,W12,S070,T08,8,21.28,170.24,Delivered
O0058460,2025-07-25,C01551,P0945,W06,S032,T01,1,6.84,6.84,Delivered
O0058461,2025-07-16,C03301,P0251,W08,S035,T05,47,15.76,740.72,Delivered
O0058462,2025-06-17,C01607,P0752,W05,S044,T01,14,46.55,651.7,Delivered
O0058463,2025-08-04,C00153,P0390,W10,S013,T03,24,15.77,378.48,Delivered
O0058464,2025-07-26,C04022,P0446,W04,S041,T06,33,21.83,720.39,Delivered
O0058465,2025-06-29,C00237,P0207,W05,S064,T12,39,27.22,1061.58,Delivered
O0058466,2025-07-10,C03575,P0703,W09,S026,T15,18,23.9,430.2,Delivered
O0058467,2025-02-15,C00746,P0532,W06,S066,T02,2,22.94,45.88,Delivered
O0058468,2025-06-20,C03886,P0153,W11,S001,T09,45,39.38,1772.1,Delivered
O0058469,2025-06-09,C01147,P0280,W02,S019,T13,30,23.43,702.9,Delivered
O0058470,2025-11-23,C02855,P0115,W05,S044,T13,41,24.19,991.79,In Transit
O0058471,2025-04-18,C04317,P0824,W06,S080,T08,41,65.39,2680.99,In Transit
O0058472,2025-12-20,C00951,P0660,W06,S073,T13,11,37.49,412.39,Delivered
O0058473,2025-11-22,C02787,P0480,W11,S034,T11,3,44.19,132.57,In Transit
O0058474,2025-10-13,C04041,P0226,W05,S057,T10,39,30.35,1183.65,Delivered
O0058475,2025-09-13,C00276,P0461,W07,S080,T06,4,62.56,250.24,Delivered
O0058476,2025-04-26,C02179,P0029,W02,S063,T13,38,56.5,2147.0,Delivered
O0058477,2025-03-01,C04808,P0136,W12,S062,T12,19,35.52,674.88,Delivered
O0058478,2025-10-16,C04086,P0358,W05,S079,T13,13,40.22,522.86,Delivered
O0058479,2025-09-14,C02335,P0768,W07,S043,T04,17,12.08,205.36,Delivered
O0058480,2025-10-31,C00147,P0891,W04,S023,T10,18,55.51,999.18,Delivered
O0058481,2025-07-20,C02753,P0896,W04,S061,T15,24,10.49,251.76,Delivered
O0058482,2025-11-24,C00228,P0982,W07,S003,T05,34,79.88,2715.92,Delivered
O0058483,2025-01-30,C03537,P0135,W02,S025,T04,4,23.04,92.16,Delivered
O0058484,2025-02-10,C01590,P0213,W06,S028,T05,39,73.1,2850.9,Delivered
O0058485,2025-01-26,C04195,P0802,W11,S052,T03,47,9.61,451.67,Delivered
O0058486,2025-04-28,C02181,P0891,W07,S049,T11,6,55.51,333.06,In Transit
O0058487,2025-02-23,C02948,P0175,W11,S030,T10,50,11.61,580.5,Delivered
O0058488,2025-01-15,C00875,P0949,W02,S073,T08,6,44.91,269.46,In Transit
O0058489,2025-10-23,C03127,P0528,W11,S040,T14,1,76.93,76.93,Delivered
O0058490,2025-02-26,C02455,P0422,W12,S009,T06,30,9.49,284.7,Delivered
O0058491,2025-10-30,C00429,P0631,W01,S066,T13,48,41.45,1989.6,In Transit
O0058492,2025-08-23,C03297,P0456,W12,S078,T04,20,29.28,585.6,Delivered
O0058493,2025-08-10,C00270,P0621,W12,S007,T06,14,25.34,354.76,In Transit
O0058494,2025-02-12,C04582,P0508,W08,S005,T06,48,13.95,669.6,Cancelled
O0058495,2025-01-06,C01299,P0155,W07,S073,T12,4,5.29,21.16,In Transit
O0058496,2025-02-20,C02300,P0649,W03,S012,T06,33,20.19,666.27,Delivered
O0058497,2025-04-26,C02743,P0623,W05,S075,T04,48,81.97,3934.56,Delivered
O0058498,2025-12-16,C03184,P0441,W11,S014,T06,26,28.7,746.2,Delivered
O0058499,2025-05-27,C04484,P0726,W10,S040,T10,22,40.93,900.46,Delivered
O0058500,2025-03-27,C02481,P0144,W05,S045,T03,49,60.01,2940.49,Delivered
O0058501,2025-04-14,C00869,P0809,W05,S072,T06,43,26.23,1127.89,In Transit
O0058502,2025-05-03,C04723,P0942,W05,S072,T10,2,31.73,63.46,Cancelled
O0058503,2025-08-01,C04700,P0678,W03,S005,T04,21,54.49,1144.29,Delivered
O0058504,2025-10-22,C01996,P0230,W04,S029,T10,50,7.85,392.5,Delivered
O0058505,2025-01-23,C01322,P0128,W08,S035,T15,4,14.73,58.92,Delivered
O0058506,2025-10-10,C03624,P0858,W01,S028,T12,48,37.4,1795.2,Delivered
O0058507,2025-01-08,C04098,P0179,W04,S012,T04,5,31.52,157.6,Delivered
O0058508,2025-04-28,C00537,P0152,W02,S008,T05,41,31.01,1271.41,Delivered
O0058509,2025-08-03,C01426,P0168,W01,S002,T14,7,38.9,272.3,Delivered
O0058510,2025-02-08,C01426,P0142,W01,S073,T12,6,25.27,151.62,Delivered
O0058511,2025-04-07,C02025,P0987,W04,S055,T11,8,49.85,398.8,In Transit
O0058512,2025-08-22,C02918,P0928,W02,S077,T05,3,22.14,66.42,Delivered
O0058513,2025-09-08,C03513,P0377,W07,S070,T14,3,32.88,98.64,Delivered
O0058514,2025-01-31,C04186,P0893,W05,S069,T04,32,56.93,1821.76,In Transit
O0058515,2025-10-11,C04411,P0769,W11,S078,T11,26,6.66,173.16,Delivered
O0058516,2025-05-29,C02024,P0776,W02,S064,T14,49,30.23,1481.27,Delivered
O0058517,2025-08-12,C01230,P0560,W02,S034,T11,10,24.31,243.1,Delivered
O0058518,2025-03-19,C00328,P0829,W02,S028,T11,16,15.54,248.64,Delivered
O0058519,2025-12-28,C03861,P0312,W04,S009,T11,37,11.27,416.99,Delivered
O0058520,2025-10-05,C01190,P0308,W03,S023,T05,14,13.7,191.8,Delivered
O0058521,2025-08-23,C04968,P0008,W10,S016,T03,7,40.47,283.29,Delivered
O0058522,2025-03-09,C01655,P0680,W10,S048,T06,47,59.98,2819.06,Delivered
O0058523,2025-10-10,C01997,P0908,W09,S023,T06,4,26.14,104.56,Delivered
O0058524,2025-05-18,C03629,P0737,W04,S057,T05,20,20.44,408.8,Delivered
O0058525,2025-08-22,C00489,P0787,W09,S035,T07,39,25.92,1010.88,In Transit
O0058526,2025-08-26,C01247,P0188,W07,S024,T06,4,9.15,36.6,Delivered
O0058527,2025-10-21,C02856,P0933,W02,S050,T05,19,16.62,315.78,Delivered
O0058528,2025-11-02,C02334,P0098,W08,S010,T02,1,17.03,17.03,Delivered
O0058529,2025-05-23,C01192,P0463,W03,S055,T11,13,19.31,251.03,Delivered
O0058530,2025-01-30,C01729,P0276,W04,S079,T08,30,12.27,368.1,Cancelled
O0058531,2025-06-08,C00463,P0615,W11,S017,T11,15,30.01,450.15,Delivered
O0058532,2025-05-27,C04368,P0630,W08,S064,T02,3,44.5,133.5,Delivered
O0058533,2025-05-03,C03020,P0781,W04,S060,T07,7,37.33,261.31,Delivered
O0058534,2025-06-28,C04444,P0877,W01,S037,T11,21,65.21,1369.41,Delivered
O0058535,2025-07-30,C01759,P0799,W02,S074,T12,23,55.33,1272.59,Delivered
O0058536,2025-08-16,C04018,P0232,W08,S052,T08,35,9.31,325.85,Delivered
O0058537,2025-05-17,C01513,P0521,W12,S030,T08,49,21.05,1031.45,Delivered
O0058538,2025-08-13,C01798,P0537,W07,S076,T09,25,10.41,260.25,Delivered
O0058539,2025-12-27,C04550,P0072,W01,S031,T11,44,35.26,1551.44,Delivered
O0058540,2025-08-26,C01880,P0617,W12,S069,T07,30,28.87,866.1,In Transit
O0058541,2025-08-09,C00552,P0164,W10,S049,T13,21,74.78,1570.38,Delivered
O0058542,2025-04-15,C03106,P0162,W09,S010,T09,16,38.0,608.0,Delivered
O0058543,2025-05-03,C02233,P0914,W04,S002,T14,16,25.51,408.16,In Transit
O0058544,2025-01-19,C04355,P0284,W02,S072,T05,5,18.51,92.55,Delivered
O0058545,2025-07-05,C03568,P0079,W12,S014,T04,31,10.94,339.14,Delivered
O0058546,2025-01-28,C04176,P0978,W09,S047,T10,3,3.68,11.04,Delivered
O0058547,2025-10-12,C03103,P0010,W11,S077,T06,23,3.58,82.34,Cancelled
O0058548,2025-12-16,C00660,P0877,W11,S003,T10,50,65.21,3260.5,Delivered
O0058549,2025-10-22,C03204,P0750,W08,S050,T10,45,11.89,535.05,Delivered
O0058550,2025-02-27,C02930,P0320,W09,S043,T12,17,8.45,143.65,Delivered
O0058551,2025-08-21,C04026,P0002,W01,S041,T06,25,32.28,807.0,In Transit
O0058552,2025-06-07,C00101,P0726,W09,S029,T10,49,40.93,2005.57,In Transit
O0058553,2025-01-01,C01697,P0188,W04,S059,T09,8,9.15,73.2,In Transit
O0058554,2025-09-19,C00772,P0975,W03,S075,T01,41,23.45,961.45,Delivered
O0058555,2025-11-14,C02261,P0213,W12,S068,T01,47,73.1,3435.7,Delivered
O0058556,2025-06-18,C04998,P0079,W06,S077,T01,18,10.94,196.92,Delivered
O0058557,2025-11-29,C01644,P0700,W04,S039,T07,2,25.4,50.8,Delivered
O0058558,2025-01-21,C00171,P0639,W10,S007,T06,49,40.29,1974.21,Delivered
O0058559,2025-11-15,C01281,P0051,W04,S041,T13,33,27.68,913.44,Cancelled
O0058560,2025-09-06,C03703,P0580,W10,S029,T12,34,30.95,1052.3,Delivered
O0058561,2025-09-02,C01832,P0128,W03,S033,T02,20,14.73,294.6,In Transit
O0058562,2025-07-03,C01002,P0599,W02,S028,T06,14,27.82,389.48,Delivered
O0058563,2025-01-10,C01688,P0187,W07,S010,T03,2,157.55,315.1,Delivered
O0058564,2025-06-15,C03479,P0995,W11,S056,T06,46,41.97,1930.62,Delivered
O0058565,2025-12-14,C02117,P0638,W05,S037,T14,8,29.51,236.08,In Transit
O0058566,2025-06-18,C01418,P0325,W04,S073,T08,13,13.85,180.05,In Transit
O0058567,2025-01-25,C04283,P0224,W09,S021,T12,15,26.91,403.65,Delivered
O0058568,2025-06-30,C02522,P0443,W06,S029,T14,35,61.33,2146.55,Cancelled
O0058569,2025-02-24,C01744,P0850,W01,S044,T06,8,27.04,216.32,Delivered
O0058570,2025-06-03,C04265,P0240,W01,S031,T05,32,31.66,1013.12,Delivered
O0058571,2025-08-18,C02222,P0387,W06,S069,T04,28,36.35,1017.8,In Transit
O0058572,2025-01-25,C01028,P0620,W07,S002,T03,48,35.58,1707.84,Delivered
O0058573,2025-06-18,C02156,P0482,W07,S070,T10,44,41.83,1840.52,Delivered
O0058574,2025-07-04,C03928,P0324,W09,S038,T14,12,15.16,181.92,Delivered
O0058575,2025-10-03,C01417,P0377,W05,S074,T08,44,32.88,1446.72,In Transit
O0058576,2025-01-25,C00935,P0693,W05,S057,T15,6,69.52,417.12,Delivered
O0058577,2025-08-20,C02407,P0402,W07,S072,T11,25,25.87,646.75,In Transit
O0058578,2025-08-15,C04482,P0281,W10,S010,T05,25,50.66,1266.5,In Transit
O0058579,2025-01-02,C04335,P0454,W03,S058,T15,3,29.73,89.19,Delivered
O0058580,2025-02-13,C04404,P0238,W09,S072,T15,27,5.77,155.79,Delivered
O0058581,2025-08-23,C01377,P0282,W07,S033,T08,42,37.71,1583.82,Delivered
O0058582,2025-11-10,C04234,P0921,W03,S062,T10,33,61.42,2026.86,Delivered
O0058583,2025-11-10,C02434,P0498,W12,S051,T10,44,30.58,1345.52,In Transit
O0058584,2025-10-08,C01658,P0814,W01,S038,T14,19,24.84,471.96,Delivered
O0058585,2025-11-08,C02416,P0392,W07,S064,T06,3,9.92,29.76,Delivered
O0058586,2025-08-10,C03589,P0931,W04,S040,T08,41,42.66,1749.06,Delivered
O0058587,2025-02-27,C03463,P0217,W03,S073,T14,33,41.36,1364.88,Delivered
O0058588,2025-07-13,C03927,P0996,W04,S001,T02,12,43.43,521.16,Delivered
O0058589,2025-05-07,C02503,P0881,W05,S015,T15,21,9.8,205.8,Delivered
O0058590,2025-04-04,C00959,P0484,W01,S038,T04,17,34.06,579.02,Delivered
O0058591,2025-02-13,C01133,P0117,W05,S040,T04,36,13.72,493.92,Delivered
O0058592,2025-01-08,C01057,P0120,W10,S054,T14,19,8.02,152.38,Delivered
O0058593,2025-10-02,C01843,P0064,W03,S051,T06,18,23.53,423.54,Delivered
O0058594,2025-03-04,C00599,P0226,W08,S037,T07,44,30.35,1335.4,Delivered
O0058595,2025-08-18,C00869,P0177,W01,S071,T06,1,24.66,24.66,Delivered
O0058596,2025-04-21,C03252,P0131,W02,S021,T03,22,16.8,369.6,Cancelled
O0058597,2025-06-26,C00439,P0485,W06,S023,T11,23,21.45,493.35,Delivered
O0058598,2025-05-26,C02882,P0524,W08,S020,T09,1,44.93,44.93,Delivered
O0058599,2025-04-20,C00819,P0293,W02,S074,T11,48,24.26,1164.48,Delivered
O0058600,2025-06-25,C01175,P0664,W07,S048,T03,13,36.33,472.29,In Transit
O0058601,2025-10-15,C00494,P0979,W11,S016,T06,43,19.56,841.08,Delivered
O0058602,2025-07-03,C02880,P0486,W04,S051,T07,10,73.41,734.1,Cancelled
O0058603,2025-10-16,C00460,P1000,W09,S044,T11,31,78.64,2437.84,Delivered
O0058604,2025-11-29,C04683,P0560,W08,S080,T14,36,24.31,875.16,Delivered
O0058605,2025-06-29,C00708,P0666,W02,S049,T13,12,17.14,205.68,Delivered
O0058606,2025-10-20,C01771,P0330,W01,S038,T01,9,38.65,347.85,Delivered
O0058607,2025-02-15,C01872,P0670,W08,S045,T07,22,7.82,172.04,Delivered
O0058608,2025-07-26,C00586,P0441,W01,S065,T11,11,28.7,315.7,Delivered
O0058609,2025-06-19,C00715,P0860,W05,S005,T15,50,3.96,198.0,Delivered
O0058610,2025-01-03,C02483,P0316,W10,S071,T08,4,46.79,187.16,In Transit
O0058611,2025-11-24,C02437,P0101,W02,S031,T03,8,36.69,293.52,Delivered
O0058612,2025-09-28,C02127,P0736,W09,S007,T05,6,13.35,80.1,In Transit
O0058613,2025-08-02,C01281,P0981,W03,S069,T02,41,77.34,3170.94,Delivered
O0058614,2025-09-11,C04907,P0544,W11,S079,T08,32,9.04,289.28,Cancelled
O0058615,2025-10-03,C04188,P0665,W05,S033,T10,11,32.58,358.38,Delivered
O0058616,2025-10-11,C01713,P0022,W11,S039,T14,28,21.47,601.16,Delivered
O0058617,2025-04-18,C00579,P0629,W07,S079,T08,13,30.46,395.98,In Transit
O0058618,2025-06-02,C02002,P0915,W06,S064,T11,32,8.59,274.88,In Transit
O0058619,2025-05-06,C03578,P0765,W08,S069,T01,12,11.64,139.68,Delivered
O0058620,2025-11-29,C04109,P0728,W01,S066,T02,42,28.1,1180.2,Delivered
O0058621,2025-02-12,C00366,P0147,W05,S052,T07,45,24.15,1086.75,In Transit
O0058622,2025-11-28,C01113,P0765,W06,S075,T07,10,11.64,116.4,Cancelled
O0058623,2025-05-06,C04845,P0116,W07,S025,T15,37,53.56,1981.72,Delivered
O0058624,2025-10-12,C01816,P0468,W12,S012,T07,38,37.71,1432.98,Delivered
O0058625,2025-03-03,C03559,P0769,W03,S036,T14,23,6.66,153.18,Delivered
O0058626,2025-11-04,C03977,P0507,W02,S050,T06,35,46.94,1642.9,Delivered
O0058627,2025-07-16,C04313,P0131,W11,S074,T06,49,16.8,823.2,Delivered
O0058628,2025-12-26,C04911,P0557,W08,S013,T06,6,45.22,271.32,In Transit
O0058629,2025-05-24,C00461,P0720,W10,S029,T15,45,19.55,879.75,Delivered
O0058630,2025-12-29,C01652,P0016,W08,S074,T03,42,49.26,2068.92,Delivered
O0058631,2025-11-02,C03048,P0854,W02,S034,T02,18,39.61,712.98,Delivered
O0058632,2025-01-03,C00648,P0530,W02,S061,T09,6,23.12,138.72,Delivered
O0058633,2025-05-20,C00036,P0264,W04,S039,T10,35,64.41,2254.35,In Transit
O0058634,2025-05-29,C02683,P0384,W11,S023,T07,21,28.22,592.62,Delivered
O0058635,2025-03-19,C01855,P0597,W04,S071,T01,1,18.64,18.64,Delivered
O0058636,2025-11-17,C00831,P0301,W05,S030,T10,34,40.39,1373.26,Delivered
O0058637,2025-01-31,C04912,P0476,W08,S009,T06,24,21.11,506.64,Delivered
O0058638,2025-04-05,C02336,P0346,W04,S004,T01,5,21.67,108.35,Delivered
O0058639,2025-04-03,C01831,P0782,W12,S062,T01,26,14.87,386.62,Delivered
O0058640,2025-06-02,C04713,P0616,W03,S005,T05,34,18.88,641.92,Delivered
O0058641,2025-09-12,C02878,P0629,W05,S025,T05,50,30.46,1523.0,Delivered
O0058642,2025-01-03,C01229,P0626,W02,S074,T03,27,28.51,769.77,Delivered
O0058643,2025-08-17,C02584,P0776,W12,S066,T09,22,30.23,665.06,Delivered
O0058644,2025-05-28,C03860,P0865,W12,S040,T09,39,41.49,1618.11,Delivered
O0058645,2025-08-15,C01562,P0743,W08,S052,T14,20,26.24,524.8,Delivered
O0058646,2025-01-23,C01296,P0812,W05,S077,T04,4,2.07,8.28,Delivered
O0058647,2025-11-10,C00291,P0636,W10,S063,T08,49,62.52,3063.48,Delivered
O0058648,2025-07-30,C02822,P0373,W05,S010,T09,26,21.4,556.4,Delivered
O0058649,2025-04-03,C04354,P0359,W11,S016,T01,18,113.37,2040.66,Delivered
O0058650,2025-10-16,C00356,P0810,W02,S022,T08,26,19.49,506.74,In Transit
O0058651,2025-06-21,C03331,P0550,W04,S047,T08,45,4.61,207.45,Delivered
O0058652,2025-05-23,C00546,P0675,W09,S066,T07,49,20.94,1026.06,Delivered
O0058653,2025-03-03,C04886,P0861,W07,S048,T08,42,20.73,870.66,Delivered
O0058654,2025-06-29,C00881,P0356,W05,S035,T12,10,74.38,743.8,Delivered
O0058655,2025-03-21,C03092,P0844,W06,S052,T10,9,20.32,182.88,Delivered
O0058656,2025-09-25,C04991,P0164,W01,S018,T02,18,74.78,1346.04,In Transit
O0058657,2025-05-16,C00531,P0549,W02,S052,T13,43,14.44,620.92,Delivered
O0058658,2025-02-13,C02627,P0673,W02,S052,T07,44,9.96,438.24,Delivered
O0058659,2025-09-16,C02216,P0104,W02,S020,T07,29,4.16,120.64,Delivered
O0058660,2025-11-05,C00168,P0867,W05,S053,T09,41,70.5,2890.5,Delivered
O0058661,2025-11-01,C01324,P0070,W11,S009,T08,38,40.39,1534.82,Delivered
O0058662,2025-06-26,C03419,P0688,W01,S059,T11,37,39.68,1468.16,Delivered
O0058663,2025-04-23,C04683,P0263,W05,S006,T01,22,38.24,841.28,Delivered
O0058664,2025-03-22,C03611,P0611,W09,S019,T15,26,47.25,1228.5,In Transit
O0058665,2025-05-26,C01062,P0977,W03,S028,T14,32,27.41,877.12,Delivered
O0058666,2025-02-07,C02954,P0441,W01,S037,T02,14,28.7,401.8,Delivered
O0058667,2025-11-20,C02224,P0016,W04,S018,T13,5,49.26,246.3,Delivered
O0058668,2025-04-01,C01709,P0334,W06,S008,T11,41,70.59,2894.19,Delivered
O0058669,2025-10-12,C04725,P0871,W05,S001,T03,4,3.34,13.36,Delivered
O0058670,2025-05-21,C00787,P0632,W02,S006,T13,4,11.29,45.16,Delivered
O0058671,2025-09-09,C00433,P0973,W03,S061,T11,16,30.27,484.32,Delivered
O0058672,2025-11-29,C01190,P0595,W05,S073,T03,30,17.55,526.5,Delivered
O0058673,2025-05-29,C03724,P0179,W07,S003,T13,18,31.52,567.36,Delivered
O0058674,2025-12-19,C01852,P0820,W06,S037,T15,2,41.98,83.96,Delivered
O0058675,2025-05-05,C03209,P0343,W05,S066,T11,6,33.47,200.82,In Transit
O0058676,2025-04-03,C02128,P0120,W05,S038,T12,46,8.02,368.92,In Transit
O0058677,2025-09-22,C02160,P0933,W11,S001,T09,20,16.62,332.4,Delivered
O0058678,2025-02-21,C01323,P0094,W07,S067,T14,16,102.22,1635.52,Delivered
O0058679,2025-02-04,C00506,P0143,W01,S039,T03,12,18.37,220.44,Delivered
O0058680,2025-05-15,C01320,P0800,W08,S006,T04,4,11.34,45.36,Delivered
O0058681,2025-07-18,C04188,P0808,W12,S045,T01,36,18.92,681.12,Delivered
O0058682,2025-06-20,C04901,P0959,W11,S023,T05,7,65.67,459.69,Delivered
O0058683,2025-01-23,C00137,P0633,W01,S005,T06,26,48.61,1263.86,Delivered
O0058684,2025-07-20,C02710,P0945,W11,S012,T02,21,6.84,143.64,Delivered
O0058685,2025-08-16,C03925,P0862,W10,S065,T08,35,35.25,1233.75,Delivered
O0058686,2025-04-14,C03283,P0026,W05,S009,T14,5,108.37,541.85,Delivered
O0058687,2025-07-27,C03023,P0359,W09,S050,T11,5,113.37,566.85,Delivered
O0058688,2025-05-10,C02093,P0072,W06,S005,T04,27,35.26,952.02,Delivered
O0058689,2025-01-22,C00964,P0112,W05,S078,T03,35,26.64,932.4,Delivered
O0058690,2025-09-29,C00784,P0642,W01,S024,T11,33,40.84,1347.72,Delivered
O0058691,2025-06-03,C02804,P0612,W04,S065,T13,39,21.66,844.74,Delivered
O0058692,2025-12-26,C03183,P0667,W10,S058,T10,47,30.22,1420.34,Delivered
O0058693,2025-03-12,C03471,P0729,W05,S038,T04,3,26.32,78.96,Delivered
O0058694,2025-01-03,C02345,P0015,W10,S073,T08,11,24.82,273.02,Cancelled
O0058695,2025-10-19,C01942,P0141,W09,S042,T14,3,37.32,111.96,In Transit
O0058696,2025-11-11,C04231,P0515,W05,S008,T08,23,39.96,919.08,Cancelled
O0058697,2025-11-30,C04004,P0239,W04,S041,T13,47,17.02,799.94,Cancelled
O0058698,2025-12-28,C00685,P0241,W12,S060,T15,23,3.23,74.29,Delivered
O0058699,2025-04-25,C04782,P0444,W02,S015,T12,38,27.96,1062.48,Delivered
O0058700,2025-09-05,C00396,P0199,W05,S057,T02,5,28.1,140.5,Delivered
O0058701,2025-01-11,C03714,P0563,W07,S061,T06,50,30.12,1506.0,In Transit
O0058702,2025-06-02,C03787,P0182,W05,S016,T08,43,23.38,1005.34,Cancelled
O0058703,2025-11-24,C00011,P0395,W12,S001,T10,31,31.74,983.94,Delivered
O0058704,2025-08-20,C02463,P0741,W08,S077,T09,7,17.49,122.43,Cancelled
O0058705,2025-11-05,C01711,P0593,W09,S039,T10,1,11.02,11.02,Delivered
O0058706,2025-12-12,C00057,P0081,W10,S078,T14,20,15.94,318.8,In Transit
O0058707,2025-10-18,C04564,P0566,W11,S078,T15,27,17.64,476.28,Cancelled
O0058708,2025-09-08,C02824,P0088,W03,S052,T01,22,16.15,355.3,Delivered
O0058709,2025-05-11,C01691,P0076,W08,S057,T06,50,44.53,2226.5,Delivered
O0058710,2025-07-14,C00413,P0689,W02,S053,T01,19,18.37,349.03,In Transit
O0058711,2025-01-30,C00951,P0305,W05,S056,T13,45,22.71,1021.95,Delivered
O0058712,2025-07-30,C02165,P0037,W02,S035,T11,17,21.47,364.99,Delivered
O0058713,2025-12-22,C00721,P0389,W04,S046,T02,22,53.21,1170.62,In Transit
O0058714,2025-02-23,C00569,P0394,W08,S015,T08,32,25.43,813.76,Delivered
O0058715,2025-06-30,C04008,P0549,W07,S010,T14,48,14.44,693.12,Delivered
O0058716,2025-11-25,C00114,P0320,W03,S005,T14,39,8.45,329.55,Delivered
O0058717,2025-05-11,C01218,P0836,W06,S035,T02,38,82.45,3133.1,Delivered
O0058718,2025-08-04,C01275,P0055,W12,S006,T09,34,11.35,385.9,In Transit
O0058719,2025-10-11,C02289,P0791,W05,S001,T14,13,24.92,323.96,In Transit
O0058720,2025-10-15,C03800,P0518,W11,S080,T02,40,39.34,1573.6,Delivered
O0058721,2025-09-02,C02516,P0806,W06,S053,T01,46,17.25,793.5,Delivered
O0058722,2025-01-23,C00559,P0630,W05,S020,T09,19,44.5,845.5,Delivered
O0058723,2025-01-16,C04813,P0586,W07,S042,T07,41,14.61,599.01,Delivered
O0058724,2025-10-03,C03975,P0217,W09,S019,T12,24,41.36,992.64,Delivered
O0058725,2025-12-16,C03238,P0577,W09,S046,T01,8,68.01,544.08,In Transit
O0058726,2025-04-08,C03636,P0802,W10,S065,T03,17,9.61,163.37,Delivered
O0058727,2025-07-22,C04799,P0816,W03,S011,T09,28,61.33,1717.24,Cancelled
O0058728,2025-01-27,C04017,P0204,W07,S037,T10,44,7.54,331.76,Delivered
O0058729,2025-03-10,C01044,P0198,W05,S019,T15,42,17.89,751.38,Delivered
O0058730,2025-06-26,C02792,P0007,W03,S005,T10,12,12.39,148.68,In Transit
O0058731,2025-01-06,C04305,P0151,W07,S054,T11,28,22.25,623.0,Delivered
O0058732,2025-08-03,C03174,P0419,W12,S060,T10,6,46.26,277.56,Delivered
O0058733,2025-07-21,C01030,P0095,W08,S006,T08,40,16.97,678.8,Delivered
O0058734,2025-02-03,C02033,P0546,W08,S036,T06,34,19.42,660.28,Delivered
O0058735,2025-08-05,C01382,P0962,W11,S020,T03,4,26.9,107.6,Delivered
O0058736,2025-06-16,C02402,P0156,W08,S054,T14,20,8.34,166.8,Delivered
O0058737,2025-02-06,C04892,P0866,W06,S012,T10,28,25.96,726.88,Cancelled
O0058738,2025-03-21,C01692,P0157,W09,S052,T03,3,103.17,309.51,Cancelled
O0058739,2025-07-18,C02476,P0649,W10,S033,T10,46,20.19,928.74,Delivered
O0058740,2025-10-23,C04787,P0921,W10,S038,T03,35,61.42,2149.7,Delivered
O0058741,2025-06-07,C01805,P0169,W02,S039,T07,11,74.08,814.88,In Transit
O0058742,2025-08-19,C04998,P0519,W11,S005,T12,30,16.52,495.6,Delivered
O0058743,2025-06-09,C03265,P0008,W09,S022,T02,37,40.47,1497.39,In Transit
O0058744,2025-11-11,C00144,P0196,W05,S014,T09,16,58.29,932.64,Delivered
O0058745,2025-12-22,C03897,P0640,W12,S004,T04,48,41.98,2015.04,Delivered
O0058746,2025-06-04,C01634,P0927,W03,S028,T07,47,29.87,1403.89,Delivered
O0058747,2025-04-18,C02267,P0711,W12,S040,T12,4,6.11,24.44,Delivered
O0058748,2025-07-30,C00632,P0123,W06,S007,T15,25,6.25,156.25,Delivered
O0058749,2025-11-19,C04180,P0711,W05,S028,T03,46,6.11,281.06,Delivered
O0058750,2025-08-07,C01401,P0570,W07,S080,T04,27,46.71,1261.17,Delivered
O0058751,2025-05-06,C03204,P0557,W03,S009,T05,20,45.22,904.4,In Transit
O0058752,2025-10-11,C00255,P0124,W12,S068,T13,42,82.7,3473.4,Delivered
O0058753,2025-03-07,C04296,P0034,W04,S016,T05,13,20.94,272.22,In Transit
O0058754,2025-04-10,C03607,P0353,W06,S061,T03,5,25.15,125.75,Delivered
O0058755,2025-02-25,C04745,P0454,W06,S012,T11,18,29.73,535.14,Delivered
O0058756,2025-11-30,C03220,P0350,W02,S047,T12,19,12.02,228.38,Delivered
